issn,.id,V1
0398-7620,2018,833
0398-7620,2016,652
0398-7620,2017,382
0398-7620,2015,287
1162-9088,2016,42
1162-9088,2017,40
1162-9088,2015,39
1162-9088,2018,21
1877-0320,2016,310
1877-0320,2015,286
1877-0320,2017,285
1877-0320,2018,270
1773-035X,2015,407
1773-035X,2016,384
1773-035X,2017,379
1773-035X,2018,260
1876-2204,2015,107
1876-2204,2016,90
1876-2204,2017,64
1876-2204,2018,48
1878-9730,2017,96
1878-9730,2018,83
1878-9730,2016,83
1878-9730,2015,71
0761-8425,2015,1013
0761-8425,2017,929
0761-8425,2016,875
0761-8425,2018,790
0248-8663,2017,955
0248-8663,2016,890
0248-8663,2015,851
0248-8663,2018,581
1878-6529,2017,67
1878-6529,2016,37
1878-6529,2018,33
1878-6529,2015,31
0035-1598,2017,36
0035-1598,2016,36
0035-1598,2015,25
0035-1598,2018,15
0035-3787,2015,648
0035-3787,2018,570
0035-3787,2017,559
0035-3787,2016,526
0761-8417,2016,76
0761-8417,2017,65
0761-8417,2015,61
0761-8417,2018,55
1169-8330,2016,653
1169-8330,2017,210
1169-8330,2018,176
1169-8330,2015,144
1878-6227,2017,63
1878-6227,2018,58
1878-6227,2016,54
1878-6227,2015,51
1637-4088,2017,57
1637-4088,2016,57
1637-4088,2015,46
1637-4088,2018,43
2214-5672,2015,34
2214-5672,2016,25
2214-5672,2018,21
2214-5672,2017,16
0765-1597,2018,176
0765-1597,2017,104
0765-1597,2016,95
0765-1597,2015,81
1158-1360,2018,70
1158-1360,2015,51
1158-1360,2016,48
1158-1360,2017,44
1293-2558,2016,216
1293-2558,2015,211
1293-2558,2018,208
1293-2558,2017,198
1246-7820,2017,385
1246-7820,2015,323
1246-7820,2016,184
1246-7820,2018,70
2352-5800,2015,713
2352-5800,2018,94
2352-5800,2017,94
2352-5800,2016,86
0007-4551,2016,206
0007-4551,2017,192
0007-4551,2015,181
0007-4551,2018,154
2352-5525,2015,94
2352-5525,2016,90
2352-5525,2017,88
2352-5525,2018,68
2542-3606,2017,49
2542-3606,2018,36
2588-932X,2018,54
2352-8028,2017,49
2352-8028,2015,48
2352-8028,2016,42
2352-8028,2018,34
0002-9610,2018,596
0002-9610,2017,488
0002-9610,2016,416
0002-9610,2015,399
0894-1130,2018,139
0894-1130,2017,135
0894-1130,2016,125
0894-1130,2015,85
1075-2935,2017,42
1075-2935,2018,32
1075-2935,2016,28
1075-2935,2015,28
0007-6813,2018,105
0007-6813,2017,98
0007-6813,2016,87
0007-6813,2015,86
0885-2014,2018,71
0885-2014,2015,52
0885-2014,2017,51
0885-2014,2016,51
8755-4615,2015,62
8755-4615,2016,51
8755-4615,2017,47
8755-4615,2018,43
0885-2006,2018,136
0885-2006,2016,91
0885-2006,2015,81
0885-2006,2017,54
0740-624X,2016,83
0740-624X,2015,72
0740-624X,2017,66
0740-624X,2018,65
1053-4822,2018,67
1053-4822,2017,62
1053-4822,2015,36
1053-4822,2016,34
0163-6383,2017,95
0163-6383,2015,88
0163-6383,2016,76
0163-6383,2018,70
0160-2896,2015,118
0160-2896,2016,97
0160-2896,2017,86
0160-2896,2018,82
0020-7063,2015,48
0020-7063,2017,47
0020-7063,2016,46
0020-7063,2018,30
1059-0560,2018,222
1059-0560,2016,187
1059-0560,2017,177
1059-0560,2015,149
1096-7516,2016,43
1096-7516,2015,40
1096-7516,2017,33
1096-7516,2018,30
0099-1333,2015,160
0099-1333,2016,147
0099-1333,2017,123
0099-1333,2018,120
0890-4065,2015,70
0890-4065,2016,49
0890-4065,2017,43
0890-4065,2018,41
0193-3973,2017,72
0193-3973,2018,59
0193-3973,2016,53
0193-3973,2015,48
1047-8310,2015,23
1047-8310,2017,22
1047-8310,2016,21
1047-8310,2018,18
1061-9518,2018,27
1061-9518,2017,15
1061-9518,2015,15
1061-9518,2016,10
0732-3123,2018,62
0732-3123,2017,62
0732-3123,2015,45
0732-3123,2016,43
0022-4359,2015,52
0022-4359,2017,47
0022-4359,2016,44
0022-4359,2018,35
1060-3743,2017,61
1060-3743,2015,48
1060-3743,2018,42
1060-3743,2016,38
1090-9516,2016,90
1090-9516,2018,86
1090-9516,2015,85
1090-9516,2017,76
1048-9843,2018,91
1048-9843,2015,82
1048-9843,2017,71
1048-9843,2016,68
1041-6080,2016,263
1041-6080,2015,172
1041-6080,2017,141
1041-6080,2018,140
0740-8188,2015,53
0740-8188,2016,52
0740-8188,2017,44
0740-8188,2018,32
0898-5898,2015,69
0898-5898,2018,61
0898-5898,2017,48
0898-5898,2016,34
0030-4387,2017,59
0030-4387,2018,56
0030-4387,2016,53
0030-4387,2015,50
0363-8111,2016,124
0363-8111,2015,117
0363-8111,2017,116
0363-8111,2018,82
0362-3319,2018,99
0362-3319,2015,76
0362-3319,2016,73
0362-3319,2017,66
0737-6146,2017,17
0737-6146,2016,17
0737-6146,2015,16
0737-6146,2018,12
0065-3101,2016,26
0065-3101,2017,25
0065-3101,2018,21
0065-3101,2015,18
0065-3411,2018,24
0065-3411,2017,23
0065-3411,2016,23
0065-3411,2015,22
1067-991X,2016,144
1067-991X,2017,123
1067-991X,2015,116
1067-991X,2018,111
0002-8703,2015,323
0002-8703,2016,309
0002-8703,2018,293
0002-8703,2017,268
0196-6553,2016,750
0196-6553,2017,661
0196-6553,2018,603
0196-6553,2015,578
0002-9378,2017,1798
0002-9378,2016,1764
0002-9378,2018,1744
0002-9378,2015,1632
0889-5406,2015,423
0889-5406,2017,412
0889-5406,2016,395
0889-5406,2018,289
0196-0644,2017,1049
0196-0644,2016,992
0196-0644,2018,938
0196-0644,2015,931
0147-0272,2018,99
0147-0272,2017,57
0147-0272,2015,49
0147-0272,2016,26
0146-2806,2018,98
0146-2806,2017,92
0146-2806,2015,72
0146-2806,2016,55
0363-0188,2018,165
0363-0188,2017,88
0363-0188,2016,70
0363-0188,2015,62
1538-5442,2016,112
1538-5442,2015,103
1538-5442,2017,80
1538-5442,2018,52
0011-3840,2017,60
0011-3840,2016,60
0011-3840,2015,55
0011-3840,2018,35
0011-5029,2015,93
0011-5029,2016,91
0011-5029,2018,89
0011-5029,2017,86
1550-8307,2017,110
1550-8307,2016,105
1550-8307,2018,104
1550-8307,2015,98
0197-4572,2018,157
0197-4572,2015,145
0197-4572,2017,144
0197-4572,2016,133
0147-9563,2015,165
0147-9563,2018,145
0147-9563,2016,145
0147-9563,2017,128
0091-6749,2018,1785
0091-6749,2016,1707
0091-6749,2017,1630
0091-6749,2015,1621
0190-9622,2018,2153
0190-9622,2017,2023
0190-9622,2016,1872
0190-9622,2015,1857
1091-8531,2018,517
1091-8531,2015,477
1091-8531,2016,413
1091-8531,2017,387
0894-7317,2015,257
0894-7317,2016,235
0894-7317,2017,234
0894-7317,2018,223
0099-1767,2015,208
0099-1767,2016,195
0099-1767,2018,193
0099-1767,2017,186
1532-3382,2016,116
1532-3382,2017,109
1532-3382,2015,80
1532-3382,2018,74
0161-4754,2017,108
0161-4754,2015,107
0161-4754,2016,98
0161-4754,2018,81
0891-5245,2018,148
0891-5245,2017,138
0891-5245,2016,129
0891-5245,2015,122
0022-3476,2016,986
0022-3476,2018,919
0022-3476,2017,917
0022-3476,2015,866
0022-3913,2018,435
0022-3913,2016,346
0022-3913,2017,322
0022-3913,2015,317
1058-2746,2017,512
1058-2746,2018,479
1058-2746,2016,453
1058-2746,2015,447
0022-5223,2018,1853
0022-5223,2015,1219
0022-5223,2017,1211
0022-5223,2016,1151
1062-0303,2015,80
1062-0303,2016,75
1062-0303,2017,74
1062-0303,2018,71
0741-5214,2018,1472
0741-5214,2016,1450
0741-5214,2017,1441
0741-5214,2015,1441
0892-1997,2017,439
0892-1997,2018,344
0892-1997,2016,236
0892-1997,2015,181
1541-4612,2015,131
1541-4612,2016,116
1541-4612,2017,113
1541-4612,2018,89
0029-6554,2017,170
0029-6554,2015,132
0029-6554,2016,117
0029-6554,2018,99
2212-4403,2015,1402
2212-4403,2017,1210
2212-4403,2018,1013
2212-4403,2016,436
0039-6060,2018,662
0039-6060,2016,566
0039-6060,2017,530
0039-6060,2015,476
0001-6918,2018,182
0001-6918,2015,153
0001-6918,2016,135
0001-6918,2017,131
0168-0072,2017,83
0168-0072,2018,78
0168-0072,2016,72
0168-0072,2015,63
0168-9274,2017,194
0168-9274,2018,175
0168-9274,2015,144
0168-9274,2016,120
0169-4332,2018,3602
0169-4332,2017,2952
0169-4332,2015,2779
0169-4332,2016,2199
0927-6505,2015,121
0927-6505,2016,115
0927-6505,2018,85
0927-6505,2017,81
0301-0104,2018,361
0301-0104,2015,272
0301-0104,2016,257
0301-0104,2017,228
0009-2614,2016,944
0009-2614,2017,941
0009-2614,2018,880
0009-2614,2015,869
1043-951X,2018,141
1043-951X,2017,126
1043-951X,2016,105
1043-951X,2015,100
0167-9473,2016,281
0167-9473,2017,212
0167-9473,2018,208
0167-9473,2015,168
0167-8396,2016,88
0167-8396,2018,79
0167-8396,2015,69
0167-8396,2017,62
0045-7825,2017,507
0045-7825,2018,487
0045-7825,2016,401
0045-7825,2015,396
0010-4655,2018,314
0010-4655,2015,313
0010-4655,2016,302
0010-4655,2017,297
0920-5489,2017,105
0920-5489,2018,86
0920-5489,2016,86
0920-5489,2015,70
1567-1739,2015,317
1567-1739,2016,270
1567-1739,2017,269
1567-1739,2018,254
0169-023X,2018,73
0169-023X,2015,48
0169-023X,2017,46
0169-023X,2016,40
0167-9236,2017,133
0167-9236,2015,128
0167-9236,2016,125
0167-9236,2018,114
0926-2245,2017,107
0926-2245,2018,89
0926-2245,2016,87
0926-2245,2015,81
0166-218X,2018,529
0166-218X,2017,427
0166-218X,2016,390
0166-218X,2015,317
0012-365X,2018,386
0012-365X,2017,351
0012-365X,2016,332
0012-365X,2015,277
0264-9993,2016,366
0264-9993,2018,357
0264-9993,2015,320
0264-9993,2017,253
0939-3625,2016,55
0939-3625,2017,51
0939-3625,2018,47
0939-3625,2015,44
1570-677X,2017,75
1570-677X,2018,72
1570-677X,2016,71
1570-677X,2015,64
0165-1765,2015,447
0165-1765,2018,434
0165-1765,2016,424
0165-1765,2017,423
1566-0141,2018,53
1566-0141,2017,52
1566-0141,2016,49
1566-0141,2015,44
0140-9883,2017,376
0140-9883,2018,366
0140-9883,2016,294
0140-9883,2015,272
0014-2921,2016,168
0014-2921,2017,152
0014-2921,2018,143
0014-2921,2015,118
0377-2217,2018,856
0377-2217,2017,747
0377-2217,2016,719
0377-2217,2015,711
0176-2680,2018,102
0176-2680,2015,88
0176-2680,2017,65
0176-2680,2016,55
0920-3796,2017,832
0920-3796,2015,662
0920-3796,2016,644
0920-3796,2018,620
0167-739X,2018,975
0167-739X,2017,462
0167-739X,2016,287
0167-739X,2015,156
0165-0114,2018,338
0165-0114,2016,280
0165-0114,2015,243
0165-0114,2017,215
1044-0283,2018,77
1044-0283,2017,32
1044-0283,2015,23
1044-0283,2016,21
0167-9457,2018,187
0167-9457,2015,175
0167-9457,2017,153
0167-9457,2016,144
0019-3577,2018,108
0019-3577,2017,95
0019-3577,2016,87
0019-3577,2015,66
0167-6245,2017,32
0167-6245,2016,30
0167-6245,2015,29
0167-6245,2018,27
0378-7206,2018,129
0378-7206,2017,90
0378-7206,2016,87
0378-7206,2015,86
0167-6687,2016,151
0167-6687,2015,148
0167-6687,2017,113
0167-6687,2018,107
0167-7187,2018,91
0167-7187,2017,88
0167-7187,2015,66
0167-7187,2016,57
0167-8116,2016,84
0167-8116,2017,62
0167-8116,2015,60
0167-8116,2018,46
1057-5219,2016,167
1057-5219,2015,137
1057-5219,2018,129
1057-5219,2017,100
0922-1425,2018,34
0922-1425,2017,27
0922-1425,2016,23
0922-1425,2015,23
0165-4101,2018,63
0165-4101,2016,57
0165-4101,2017,49
0165-4101,2015,45
1049-0078,2015,52
1049-0078,2017,41
1049-0078,2016,35
1049-0078,2018,34
0378-4266,2015,317
0378-4266,2018,257
0378-4266,2017,204
0378-4266,2016,186
0377-0427,2018,688
0377-0427,2017,530
0377-0427,2016,474
0377-0427,2015,439
0929-1199,2017,184
0929-1199,2018,149
0929-1199,2016,141
0929-1199,2015,118
0022-0248,2017,803
0022-0248,2015,592
0022-0248,2016,585
0022-0248,2018,469
0304-3878,2018,138
0304-3878,2016,82
0304-3878,2017,73
0304-3878,2015,70
0304-4076,2015,211
0304-4076,2016,166
0304-4076,2018,144
0304-4076,2017,142
0167-2681,2017,271
0167-2681,2018,253
0167-2681,2016,238
0167-2681,2015,231
0165-1889,2015,158
0165-1889,2018,153
0165-1889,2017,115
0165-1889,2016,111
0167-4870,2017,91
0167-4870,2016,85
0167-4870,2015,81
0167-4870,2018,75
0927-5398,2016,110
0927-5398,2018,80
0927-5398,2015,73
0927-5398,2017,71
0304-405X,2018,160
0304-405X,2017,137
0304-405X,2016,135
0304-405X,2015,134
1386-4181,2018,41
1386-4181,2017,35
1386-4181,2016,34
1386-4181,2015,26
0393-0440,2017,263
0393-0440,2018,258
0393-0440,2015,223
0393-0440,2016,181
0167-6296,2015,106
0167-6296,2018,99
0167-6296,2017,89
0167-6296,2016,89
0022-1996,2016,104
0022-1996,2018,99
0022-1996,2017,94
0022-1996,2015,90
1042-4431,2018,103
1042-4431,2015,88
1042-4431,2017,86
1042-4431,2016,72
2352-2208,2016,82
2352-2208,2017,76
2352-2208,2018,66
2352-2208,2015,61
0022-2313,2018,894
0022-2313,2016,814
0022-2313,2017,811
0022-2313,2015,593
0164-0704,2015,99
0164-0704,2018,93
0164-0704,2016,87
0164-0704,2017,72
0304-8853,2017,1438
0304-8853,2015,1294
0304-8853,2018,1239
0304-8853,2016,1201
0304-3932,2015,102
0304-3932,2018,99
0304-3932,2016,88
0304-3932,2017,70
1042-444X,2017,34
1042-444X,2016,34
1042-444X,2015,30
1042-444X,2018,26
0022-3093,2018,623
0022-3093,2016,518
0022-3093,2017,497
0022-3093,2015,466
0022-3115,2015,987
0022-3115,2018,724
0022-3115,2016,593
0022-3115,2017,578
0161-8938,2018,88
0161-8938,2016,86
0161-8938,2017,85
0161-8938,2015,79
0378-2166,2018,191
0378-2166,2015,186
0378-2166,2017,164
0378-2166,2016,142
0047-2727,2018,140
0047-2727,2017,134
0047-2727,2015,130
0047-2727,2016,97
0022-4049,2018,337
0022-4049,2015,305
0022-4049,2016,217
0022-4049,2017,168
0378-3758,2016,136
0378-3758,2015,127
0378-3758,2017,112
0378-3758,2018,89
0963-8687,2015,34
0963-8687,2016,33
0963-8687,2017,32
0963-8687,2018,28
1383-7621,2017,102
1383-7621,2016,76
1383-7621,2018,70
1383-7621,2015,62
0927-5371,2018,108
0927-5371,2017,91
0927-5371,2016,82
0927-5371,2015,69
0024-3795,2016,552
0024-3795,2015,506
0024-3795,2018,491
0024-3795,2017,461
0024-3841,2015,126
0024-3841,2018,109
0024-3841,2016,96
0024-3841,2017,91
0167-577X,2016,1921
0167-577X,2018,1905
0167-577X,2015,1878
0167-577X,2017,1609
0165-4896,2017,76
0165-4896,2016,76
0165-4896,2015,76
0165-4896,2018,72
0378-4754,2018,241
0378-4754,2017,181
0378-4754,2016,157
0378-4754,2015,157
1384-1076,2015,125
1384-1076,2017,122
1384-1076,2016,106
1384-1076,2018,101
1387-6473,2017,14
1387-6473,2016,9
1387-6473,2015,9
1387-6473,2018,7
1062-9408,2018,130
1062-9408,2017,99
1062-9408,2016,79
1062-9408,2015,75
0029-5493,2016,466
0029-5493,2017,456
0029-5493,2018,454
0029-5493,2015,434
0168-9002,2016,1230
0168-9002,2018,1167
0168-9002,2017,1035
0168-9002,2015,1027
0168-583X,2015,974
0168-583X,2017,796
0168-583X,2016,635
0168-583X,2018,476
2405-6014,2016,739
2405-6014,2015,374
2405-6014,2017,320
2405-6014,2018,42
0375-9474,2017,374
0375-9474,2016,352
0375-9474,2015,163
0375-9474,2018,152
0550-3213,2016,376
0550-3213,2015,335
0550-3213,2017,304
0550-3213,2018,275
0167-6377,2016,168
0167-6377,2015,132
0167-6377,2017,129
0167-6377,2018,112
0925-3467,2018,759
0925-3467,2017,689
0925-3467,2015,618
0925-3467,2016,593
0030-4018,2018,1051
0030-4018,2015,1051
0030-4018,2017,1036
0030-4018,2016,860
1566-1199,2018,595
1566-1199,2017,554
1566-1199,2016,518
1566-1199,2015,464
0927-538X,2018,111
0927-538X,2017,103
0927-538X,2016,96
0927-538X,2015,78
0167-8191,2016,91
0167-8191,2018,84
0167-8191,2015,70
0167-8191,2017,65
0167-8655,2018,385
0167-8655,2017,340
0167-8655,2016,319
0167-8655,2015,289
0166-5316,2017,64
0166-5316,2015,58
0166-5316,2016,48
0166-5316,2018,40
0378-4371,2018,1669
0378-4371,2016,1095
0378-4371,2017,1044
0378-4371,2015,822
0921-4526,2018,874
0921-4526,2017,593
0921-4526,2015,584
0921-4526,2016,534
0921-4534,2015,211
0921-4534,2018,204
0921-4534,2016,164
0921-4534,2017,134
0167-2789,2016,157
0167-2789,2015,141
0167-2789,2018,125
0167-2789,2017,102
1386-9477,2016,450
1386-9477,2015,409
1386-9477,2018,387
1386-9477,2017,378
0375-9601,2016,721
0375-9601,2017,700
0375-9601,2018,597
0375-9601,2015,583
0370-2693,2017,938
0370-2693,2016,927
0370-2693,2015,857
0370-2693,2018,825
0370-1573,2018,72
0370-1573,2016,64
0370-1573,2015,59
0370-1573,2017,51
0304-422X,2015,47
0304-422X,2016,43
0304-422X,2018,42
0304-422X,2017,38
1062-9769,2018,148
1062-9769,2017,120
1062-9769,2016,78
1062-9769,2015,68
0166-0462,2018,113
0166-0462,2017,77
0166-0462,2016,76
0166-0462,2015,62
0048-7333,2018,211
0048-7333,2016,170
0048-7333,2015,155
0048-7333,2017,149
0928-7655,2017,49
0928-7655,2018,45
0928-7655,2016,44
0928-7655,2015,39
0921-8890,2017,239
0921-8890,2015,216
0921-8890,2016,188
0921-8890,2018,174
0304-3479,2015,70
0304-3479,2016,61
0304-3479,2017,44
0304-3479,2018,25
0378-8733,2018,94
0378-8733,2016,70
0378-8733,2017,61
0378-8733,2015,60
0927-0248,2016,622
0927-0248,2018,594
0927-0248,2017,562
0927-0248,2015,533
0167-6393,2018,108
0167-6393,2016,90
0167-6393,2015,88
0167-6393,2017,86
0167-7152,2015,363
0167-7152,2017,326
0167-7152,2018,312
0167-7152,2016,292
0304-4149,2018,284
0304-4149,2015,180
0304-4149,2016,162
0304-4149,2017,159
0954-349X,2018,75
0954-349X,2017,47
0954-349X,2016,34
0954-349X,2015,24
0039-6028,2016,379
0039-6028,2015,288
0039-6028,2018,237
0039-6028,2017,181
0167-5729,2016,14
0167-5729,2015,14
0167-5729,2017,13
0167-5729,2018,12
0167-6911,2016,181
0167-6911,2017,150
0167-6911,2015,136
0167-6911,2018,122
0040-1625,2018,474
0040-1625,2017,399
0040-1625,2015,356
0040-1625,2016,345
0166-8641,2017,371
0166-8641,2016,348
0166-8641,2015,340
0166-8641,2018,265
0304-3991,2017,248
0304-3991,2018,228
0304-3991,2015,228
0304-3991,2016,172
0001-4575,2017,376
0001-4575,2018,374
0001-4575,2016,364
0001-4575,2015,322
0361-3682,2018,62
0361-3682,2015,54
0361-3682,2016,49
0361-3682,2017,48
0094-5765,2018,612
0094-5765,2017,512
0094-5765,2016,473
0094-5765,2015,347
1359-6454,2017,872
1359-6454,2018,831
1359-6454,2016,830
1359-6454,2015,792
0306-4603,2018,474
0306-4603,2015,338
0306-4603,2017,336
0306-4603,2016,271
2212-4926,2018,65
2212-4926,2017,45
2212-4926,2016,38
2212-4926,2015,35
0273-1177,2018,617
0273-1177,2015,576
0273-1177,2017,569
0273-1177,2016,485
1359-1789,2015,117
1359-1789,2017,107
1359-1789,2018,89
1359-1789,2016,87
0306-4549,2018,665
0306-4549,2015,590
0306-4549,2017,575
0306-4549,2016,491
0160-7383,2016,158
0160-7383,2017,120
0160-7383,2015,120
0160-7383,2018,110
1367-5788,2016,52
1367-5788,2017,39
1367-5788,2015,38
1367-5788,2018,31
0883-2927,2018,251
0883-2927,2015,229
0883-2927,2017,225
0883-2927,2016,161
0143-6228,2015,232
0143-6228,2018,197
0143-6228,2017,191
0143-6228,2016,159
0893-9659,2018,327
0893-9659,2017,247
0893-9659,2016,235
0893-9659,2015,227
0969-8043,2016,504
0969-8043,2018,480
0969-8043,2017,412
0969-8043,2015,377
1359-4311,2017,2191
1359-4311,2016,1888
1359-4311,2018,1709
1359-4311,2015,1096
0003-9969,2017,333
0003-9969,2018,270
0003-9969,2015,237
0003-9969,2016,229
0197-4556,2017,77
0197-4556,2016,66
0197-4556,2015,63
0197-4556,2018,57
1352-2310,2015,878
1352-2310,2016,816
1352-2310,2018,696
1352-2310,2017,686
0005-1098,2018,539
0005-1098,2017,522
0005-1098,2016,461
0005-1098,2015,450
0005-7967,2017,187
0005-7967,2015,150
0005-7967,2016,133
0005-7967,2018,125
0305-1978,2015,281
0305-1978,2016,206
0305-1978,2017,115
0305-1978,2018,100
0961-9534,2015,370
0961-9534,2016,332
0961-9534,2018,302
0961-9534,2017,256
0968-0896,2015,822
0968-0896,2017,697
0968-0896,2016,692
0968-0896,2018,624
0960-894X,2016,1178
0960-894X,2015,1139
0960-894X,2017,1032
0960-894X,2018,738
0360-1323,2018,628
0360-1323,2017,503
0360-1323,2015,436
0360-1323,2016,408
0364-5916,2015,293
0364-5916,2018,102
0364-5916,2016,88
0364-5916,2017,87
0008-6223,2017,1169
0008-6223,2016,1129
0008-6223,2018,1112
0008-6223,2015,1061
0898-6568,2015,274
0898-6568,2017,239
0898-6568,2016,220
0898-6568,2018,212
0008-8846,2016,222
0008-8846,2015,215
0008-8846,2017,210
0008-8846,2018,203
0960-0779,2018,417
0960-0779,2017,415
0960-0779,2016,370
0960-0779,2015,307
0009-2509,2015,819
0009-2509,2017,732
0009-2509,2018,719
0009-2509,2016,566
0045-6535,2018,2254
0045-6535,2017,1945
0045-6535,2016,1694
0045-6535,2015,1256
0145-2134,2018,339
0145-2134,2017,301
0145-2134,2015,231
0145-2134,2016,189
0190-7409,2018,470
0190-7409,2017,429
0190-7409,2016,344
0190-7409,2015,253
0275-1062,2016,49
0275-1062,2017,48
0275-1062,2015,48
0275-1062,2018,22
0264-2751,2018,305
0264-2751,2017,201
0264-2751,2016,177
0264-2751,2015,141
0272-7358,2017,99
0272-7358,2016,92
0272-7358,2018,81
0272-7358,2015,77
0967-067X,2016,34
0967-067X,2017,33
0967-067X,2015,29
0967-067X,2018,28
1095-6433,2015,217
1095-6433,2017,185
1095-6433,2016,164
1095-6433,2018,110
1096-4959,2016,120
1096-4959,2015,114
1096-4959,2018,112
1096-4959,2017,101
1532-0456,2017,132
1532-0456,2015,106
1532-0456,2016,104
1532-0456,2018,100
0147-9571,2016,75
0147-9571,2017,70
0147-9571,2015,52
0147-9571,2018,50
1477-8424,2018,47
1477-8424,2017,45
1477-8424,2015,34
1477-8424,2016,22
0010-4825,2015,324
0010-4825,2017,298
0010-4825,2018,294
0010-4825,2016,290
0098-1354,2018,364
0098-1354,2017,341
0098-1354,2016,317
0098-1354,2015,229
0360-1315,2015,250
0360-1315,2018,240
0360-1315,2016,172
0360-1315,2017,162
0045-7906,2018,483
0045-7906,2017,322
0045-7906,2016,267
0045-7906,2015,249
0198-9715,2017,121
0198-9715,2018,116
0198-9715,2015,91
0198-9715,2016,77
0045-7930,2018,442
0045-7930,2015,350
0045-7930,2017,333
0045-7930,2016,300
0098-3004,2016,199
0098-3004,2017,194
0098-3004,2015,187
0098-3004,2018,154
0097-8493,2018,156
0097-8493,2015,156
0097-8493,2016,118
0097-8493,2017,99
0747-5632,2016,882
0747-5632,2017,727
0747-5632,2015,700
0747-5632,2018,544
0360-8352,2018,497
0360-8352,2017,481
0360-8352,2016,368
0360-8352,2015,368
0898-1221,2018,603
0898-1221,2017,447
0898-1221,2016,423
0898-1221,2015,323
0305-0548,2018,294
0305-0548,2017,276
0305-0548,2015,226
0305-0548,2016,222
0045-7949,2015,228
0045-7949,2017,211
0045-7949,2018,180
0045-7949,2016,173
0278-4343,2017,233
0278-4343,2015,223
0278-4343,2016,187
0278-4343,2018,143
0967-0661,2017,218
0967-0661,2018,209
0967-0661,2016,200
0967-0661,2015,171
0010-938X,2018,506
0010-938X,2015,478
0010-938X,2016,443
0010-938X,2017,327
1359-6101,2016,71
1359-6101,2015,71
1359-6101,2017,66
1359-6101,2018,54
0967-0637,2016,169
0967-0637,2017,159
0967-0637,2015,156
0967-0637,2018,128
0967-0645,2017,259
0967-0645,2015,220
0967-0645,2018,206
0967-0645,2016,206
0145-305X,2018,290
0145-305X,2017,287
0145-305X,2016,260
0145-305X,2015,212
1471-0153,2016,132
1471-0153,2015,131
1471-0153,2017,81
1471-0153,2018,74
0272-7757,2018,103
0272-7757,2016,93
0272-7757,2015,69
0272-7757,2017,67
0261-3794,2016,153
0261-3794,2015,137
0261-3794,2018,109
0261-3794,2017,93
0013-4686,2016,2617
0013-4686,2015,2491
0013-4686,2017,2315
0013-4686,2018,2310
0360-5442,2018,2214
0360-5442,2017,1978
0360-5442,2016,1621
0360-5442,2015,1444
0196-8904,2018,1147
0196-8904,2015,1123
0196-8904,2017,1096
0196-8904,2016,1037
0952-1976,2015,230
0952-1976,2017,223
0952-1976,2018,222
0952-1976,2016,195
1350-6307,2018,331
1350-6307,2017,327
1350-6307,2015,307
1350-6307,2016,290
0013-7944,2015,557
0013-7944,2018,509
0013-7944,2017,408
0013-7944,2016,336
0889-4906,2015,48
0889-4906,2016,44
0889-4906,2018,38
0889-4906,2017,36
0160-4120,2018,531
0160-4120,2016,377
0160-4120,2017,283
0160-4120,2015,245
0959-8049,2015,2480
0959-8049,2016,1678
0959-8049,2017,1086
0959-8049,2018,955
0263-2373,2018,96
0263-2373,2017,86
0263-2373,2016,69
0263-2373,2015,56
0014-3057,2017,577
0014-3057,2015,571
0014-3057,2018,545
0014-3057,2016,472
0149-7189,2018,137
0149-7189,2017,136
0149-7189,2016,110
0149-7189,2015,104
0531-5565,2018,324
0531-5565,2017,310
0531-5565,2015,248
0531-5565,2016,204
0957-4174,2015,818
0957-4174,2018,664
0957-4174,2016,660
0957-4174,2017,651
0278-6915,2018,786
0278-6915,2017,614
0278-6915,2016,341
0278-6915,2015,327
0306-9192,2017,129
0306-9192,2018,116
0306-9192,2015,106
0306-9192,2016,102
0891-5849,2017,1115
0891-5849,2016,1076
0891-5849,2018,1039
0891-5849,2015,949
0016-3287,2018,134
0016-3287,2015,116
0016-3287,2017,99
0016-3287,2016,94
0016-7037,2017,534
0016-7037,2018,495
0016-7037,2016,484
0016-7037,2015,442
0016-7185,2017,277
0016-7185,2015,267
0016-7185,2018,262
0016-7185,2016,189
0375-6505,2018,159
0375-6505,2015,137
0375-6505,2016,132
0375-6505,2017,117
0959-3780,2015,155
0959-3780,2016,121
0959-3780,2017,117
0959-3780,2018,116
0197-3975,2015,222
0197-3975,2016,201
0197-3975,2017,140
0197-3975,2018,134
1353-8292,2015,146
1353-8292,2018,143
1353-8292,2017,142
1353-8292,2016,112
1471-7727,2017,20
1471-7727,2018,17
1471-7727,2015,15
1471-7727,2016,13
0306-4573,2018,102
0306-4573,2017,89
0306-4573,2016,81
0306-4573,2015,78
0306-4379,2015,134
0306-4379,2017,133
0306-4379,2016,86
0306-4379,2018,84
1350-4495,2018,323
1350-4495,2016,270
1350-4495,2015,256
1350-4495,2017,250
0965-1748,2015,153
0965-1748,2016,135
0965-1748,2017,125
0965-1748,2018,99
0969-5931,2016,125
0969-5931,2018,121
0969-5931,2015,100
0969-5931,2017,96
0735-1933,2016,262
0735-1933,2017,236
0735-1933,2018,189
0735-1933,2015,188
1467-0895,2016,25
1467-0895,2015,24
1467-0895,2018,19
1467-0895,2017,19
1357-2725,2016,321
1357-2725,2015,258
1357-2725,2017,222
1357-2725,2018,200
0736-5748,2015,462
